Job_Role,Pay,Location,State,Submit_Date,Submit_Date_Mo,Submit_Date_Yr,Hire_Date,Hire_Date_Mo,Hire_Date_Yr
SOFTWARE ENGINEER ,150000,MOUNTAIN VIEW CA,CA,01/30/2018,01,2018,07/26/2018,07,2018
SOFTWARE ENGINEER ,150000,MOUNTAIN VIEW CA,CA,04/10/2018,04,2018,07/23/2018,07,2018
SOFTWARE ENGINEER ,164000,MOUNTAIN VIEW CA,CA,04/27/2018,04,2018,07/30/2018,07,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,04/26/2018,04,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,142000,MOUNTAIN VIEW CA,CA,03/13/2018,03,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,126000,MOUNTAIN VIEW CA,CA,04/20/2018,04,2018,08/26/2018,08,2018
SOFTWARE ENGINEER ,145000,MOUNTAIN VIEW CA,CA,04/10/2018,04,2018,08/02/2018,08,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,03/16/2018,03,2018,07/26/2018,07,2018
SOFTWARE ENGINEER ,164000,MOUNTAIN VIEW CA,CA,05/10/2018,05,2018,08/13/2018,08,2018
SOFTWARE ENGINEER ,167000,SEATTLE WA,WA,08/10/2018,08,2018,09/28/2018,09,2018
SOFTWARE ENGINEER ,122000,NEW YORK NY,NY,03/12/2018,03,2018,09/04/2018,09,2018
SOFTWARE ENGINEER ,170000,MOUNTAIN VIEW CA,CA,07/23/2018,07,2018,10/21/2018,10,2018
SOFTWARE ENGINEER ,207000,MOUNTAIN VIEW CA,CA,08/16/2018,08,2018,11/03/2018,11,2018
SOFTWARE ENGINEER ,164000,MOUNTAIN VIEW CA,CA,02/21/2018,02,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,129000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,08/12/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,152000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,08/04/2018,08,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,04/12/2018,04,2018,08/13/2018,08,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,06/12/2018,06,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,149000,MOUNTAIN VIEW CA,CA,04/18/2018,04,2018,08/25/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,04/16/2018,04,2018,08/17/2018,08,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,02/03/2018,02,2018,08/02/2018,08,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,01/31/2018,01,2018,08/01/2018,08,2018
SOFTWARE ENGINEER ,138000,NEW YORK NY,NY,02/01/2018,02,2018,07/30/2018,07,2018
SOFTWARE ENGINEER ,151000,MOUNTAIN VIEW CA,CA,04/10/2018,04,2018,08/16/2018,08,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,01/31/2018,01,2018,08/01/2018,08,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,06/15/2018,06,2018,08/06/2018,08,2018
SOFTWARE ENGINEER ,160000,SAN BRUNO CA,CA,02/06/2018,02,2018,08/05/2018,08,2018
SOFTWARE ENGINEER ,151000,MOUNTAIN VIEW CA,CA,06/01/2018,06,2018,10/01/2018,10,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,02/20/2018,02,2018,07/30/2018,07,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,01/23/2018,01,2018,07/17/2018,07,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,05/03/2018,05,2018,08/11/2018,08,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,04/06/2018,04,2018,08/12/2018,08,2018
SOFTWARE ENGINEER ,118000,MOUNTAIN VIEW CA,CA,05/22/2018,05,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,04/12/2018,04,2018,07/20/2018,07,2018
SOFTWARE ENGINEER ,147000,MOUNTAIN VIEW CA,CA,09/06/2018,09,2018,12/17/2018,12,2018
SOFTWARE ENGINEER ,150000,MOUNTAIN VIEW CA,CA,05/14/2018,05,2018,08/18/2018,08,2018
SOFTWARE ENGINEER ,146000,SAN BRUNO CA,CA,03/12/2018,03,2018,08/18/2018,08,2018
SOFTWARE ENGINEER ,144000,MOUNTAIN VIEW CA,CA,04/24/2018,04,2018,08/02/2018,08,2018
SOFTWARE ENGINEER ,129000,MOUNTAIN VIEW CA,CA,05/24/2018,05,2018,08/14/2018,08,2018
SOFTWARE ENGINEER ,129000,MOUNTAIN VIEW CA,CA,05/24/2018,05,2018,08/04/2018,08,2018
SOFTWARE ENGINEER ,160000,MOUNTAIN VIEW CA,CA,04/09/2018,04,2018,08/18/2018,08,2018
SOFTWARE ENGINEER ,140000,SAN FRANCISCO CA,CA,02/01/2018,02,2018,08/02/2018,08,2018
SOFTWARE ENGINEER ,142800,MOUNTAIN VIEW CA,CA,04/09/2018,04,2018,08/11/2018,08,2018
SOFTWARE ENGINEER ,138500,MOUNTAIN VIEW CA,CA,04/10/2018,04,2018,07/23/2018,07,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,04/04/2018,04,2018,08/12/2018,08,2018
SOFTWARE ENGINEER ,145000,MOUNTAIN VIEW CA,CA,01/31/2018,01,2018,08/01/2018,08,2018
SOFTWARE ENGINEER ,148000,MOUNTAIN VIEW` CA,CA,02/06/2018,02,2018,08/07/2018,08,2018
SOFTWARE ENGINEER ,156000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,08/05/2018,08,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,08/17/2018,08,2018
SOFTWARE ENGINEER ,131500,MOUNTAIN VIEW CA,CA,04/23/2018,04,2018,08/25/2018,08,2018
SOFTWARE ENGINEER ,148000,MOUNTAIN VIEW CA,CA,05/01/2018,05,2018,08/10/2018,08,2018
SOFTWARE ENGINEER ,122000,MOUNTAIN VIEW CA,CA,02/05/2018,02,2018,07/25/2018,07,2018
SOFTWARE ENGINEER ,123000,MOUNTAIN VIEW CA,CA,01/31/2018,01,2018,08/01/2018,08,2018
SOFTWARE ENGINEER ,141000,MOUNTAIN VIEW CA,CA,02/05/2018,02,2018,08/04/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,08/21/2018,08,2018
SOFTWARE ENGINEER ,156000,MOUNTAIN VIEW CA,CA,05/07/2018,05,2018,08/18/2018,08,2018
SOFTWARE ENGINEER ,141000,MOUNTAIN VIEW CA,CA,04/16/2018,04,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,145400,MOUNTAIN VIEW CA,CA,05/29/2018,05,2018,08/13/2018,08,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,05/10/2018,05,2018,09/04/2018,09,2018
SOFTWARE ENGINEER ,141000,MOUNTAIN VIEW CA,CA,01/29/2018,01,2018,07/25/2018,07,2018
SOFTWARE ENGINEER ,129000,SUNNYVALE CA,CA,02/02/2018,02,2018,08/01/2018,08,2018
SOFTWARE ENGINEER ,131000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,08/10/2018,08,2018
SOFTWARE ENGINEER ,147000,MOUNTAIN VIEW CA,CA,05/03/2018,05,2018,08/21/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,02/06/2018,02,2018,08/03/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,01/24/2018,01,2018,07/16/2018,07,2018
SOFTWARE ENGINEER ,112000,CAMBRIDGE MA,MA,03/10/2018,03,2018,03/16/2018,03,2018
SOFTWARE ENGINEER ,129500,MOUNTAIN VIEW CA,CA,02/13/2018,02,2018,07/21/2018,07,2018
SOFTWARE ENGINEER ,164000,MOUNTAIN VIEW CA,CA,02/19/2018,02,2018,08/17/2018,08,2018
SOFTWARE ENGINEER ,140000,SUNNYVALE CA,CA,05/22/2018,05,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,200000,MOUNTAIN VIEW CA,CA,02/02/2018,02,2018,07/31/2018,07,2018
SOFTWARE ENGINEER ,138000,SUNNYVALE CA,CA,04/30/2018,04,2018,08/11/2018,08,2018
SOFTWARE ENGINEER ,117500,SEATTLE WA,WA,02/01/2018,02,2018,07/31/2018,07,2018
SOFTWARE ENGINEER ,145000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,08/17/2018,08,2018
SOFTWARE ENGINEER ,141000,SAN BRUNO CA,CA,03/14/2018,03,2018,08/02/2018,08,2018
SOFTWARE ENGINEER ,115000,MOUNTAIN VIEW CA,CA,04/10/2018,04,2018,08/09/2018,08,2018
SOFTWARE ENGINEER ,164000,MOUNTAIN VIEW CA,CA,07/02/2018,07,2018,08/11/2018,08,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,01/24/2018,01,2018,07/12/2018,07,2018
SOFTWARE ENGINEER ,169000,MOUNTAIN VIEW CA,CA,08/13/2018,08,2018,12/24/2018,12,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,01/12/2018,01,2018,07/14/2018,07,2018
SOFTWARE ENGINEER ,148000,MOUNTAIN VIEW CA,CA,04/18/2018,04,2018,08/03/2018,08,2018
SOFTWARE ENGINEER ,141000,SUNNYVALE CA,CA,04/12/2018,04,2018,08/09/2018,08,2018
SOFTWARE ENGINEER ,109890,BOULDER CO,CO,02/06/2018,02,2018,08/06/2018,08,2018
SOFTWARE ENGINEER ,165000,NEW YORK NY,NY,05/22/2018,05,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,151000,MOUNTAIN VIEW CA,CA,04/12/2018,04,2018,07/28/2018,07,2018
SOFTWARE ENGINEER ,128000,MOUNTAIN VIEW CA,CA,01/31/2018,01,2018,07/13/2018,07,2018
SOFTWARE ENGINEER ,160000,SUNNYVALE CA,CA,04/03/2018,04,2018,09/02/2018,09,2018
SOFTWARE ENGINEER ,164000,MOUNTAIN VIEW CA,CA,05/15/2018,05,2018,07/30/2018,07,2018
SOFTWARE ENGINEER ,123000,MOUNTAIN VIEW CA,CA,04/09/2018,04,2018,10/01/2018,10,2018
SOFTWARE ENGINEER ,129000,MOUNTAIN VIEW CA,CA,04/12/2018,04,2018,08/22/2018,08,2018
SOFTWARE ENGINEER ,123000,MOUNTAIN VIEW CA,CA,08/02/2018,08,2018,08/02/2018,08,2018
SOFTWARE ENGINEER ,139000,SAN BRUNO CA,CA,03/21/2018,03,2018,08/17/2018,08,2018
SOFTWARE ENGINEER ,127000,SAN FRANCISCO CA,CA,10/25/2018,10,2018,03/06/2019,03,2019
SOFTWARE ENGINEER ,164000,SAN FRANCISCO CA,CA,02/16/2018,02,2018,08/03/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,04/17/2018,04,2018,08/05/2018,08,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,05/01/2018,05,2018,08/03/2018,08,2018
SOFTWARE ENGINEER ,159000,MOUNTAIN VIEW CA,CA,04/20/2018,04,2018,08/18/2018,08,2018
SOFTWARE ENGINEER ,154000,SAN BRUNO CA,CA,06/26/2018,06,2018,12/14/2018,12,2018
SOFTWARE ENGINEER ,153000,MOUNTAIN VIEW CA,CA,02/03/2018,02,2018,08/04/2018,08,2018
SOFTWARE ENGINEER ,141000,MOUNTAIN VIEW CA,CA,04/24/2018,04,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,141000,MOUNTAIN VIEW CA,CA,02/06/2018,02,2018,08/08/2018,08,2018
SOFTWARE ENGINEER ,136240,MOUNTAIN VIEW CA,CA,01/30/2018,01,2018,07/19/2018,07,2018
SOFTWARE ENGINEER ,145000,MOUNTAIN VIEW CA,CA,05/02/2018,05,2018,09/05/2018,09,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,04/18/2018,04,2018,04/24/2018,04,2018
SOFTWARE ENGINEER ,151000,MOUNTAIN VIEW CA,CA,04/20/2018,04,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,140000,SUNNYVALE CA,CA,09/06/2018,09,2018,10/20/2018,10,2018
SOFTWARE ENGINEER ,139000,MOUNTAIN VIEW CA,CA,10/12/2018,10,2018,02/09/2019,02,2019
SOFTWARE ENGINEER ,120000,NEW YORK NY,NY,04/23/2018,04,2018,08/31/2018,08,2018
SOFTWARE ENGINEER ,120000,NEW YORK NY,NY,04/24/2018,04,2018,08/31/2018,08,2018
SOFTWARE ENGINEER ,144000,SUNNYVALE CA,CA,04/05/2018,04,2018,08/17/2018,08,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,05/03/2018,05,2018,08/18/2018,08,2018
SOFTWARE ENGINEER ,151000,NEW YORK NY,NY,02/21/2018,02,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,03/29/2018,03,2018,08/24/2018,08,2018
SOFTWARE ENGINEER ,136000,SAN BRUNO CA,CA,02/22/2018,02,2018,08/17/2018,08,2018
SOFTWARE ENGINEER ,148000,MOUNTAIN VIEW CA,CA,07/30/2018,07,2018,08/06/2018,08,2018
SOFTWARE ENGINEER ,139263,MOUNTAIN VIEW CA,CA,02/06/2018,02,2018,08/03/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,04/18/2018,04,2018,08/30/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,06/02/2018,06,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,120000,MOUNTAIN VIEW CA,CA,04/23/2018,04,2018,08/11/2018,08,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,01/31/2018,01,2018,07/27/2018,07,2018
SOFTWARE ENGINEER ,142800,MOUNTAIN VIEW CA,CA,04/13/2018,04,2018,08/21/2018,08,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,03/13/2018,03,2018,07/29/2018,07,2018
SOFTWARE ENGINEER ,123000,MOUNTAIN VIEW CA,CA,04/12/2018,04,2018,08/25/2018,08,2018
SOFTWARE ENGINEER ,150000,KIRKLAND WA,WA,06/20/2018,06,2018,06/25/2018,06,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,02/05/2018,02,2018,08/04/2018,08,2018
SOFTWARE ENGINEER ,136000,SAN BRUNO CA,CA,04/12/2018,04,2018,08/12/2018,08,2018
SOFTWARE ENGINEER ,190000,SAN FRANCISCO CA,CA,05/14/2018,05,2018,11/11/2018,11,2018
SOFTWARE ENGINEER ,141500,MOUNTAIN VIEW CA,CA,05/02/2018,05,2018,08/31/2018,08,2018
SOFTWARE ENGINEER ,125000,MOUNTAIN VIEW CA,CA,02/02/2018,02,2018,07/31/2018,07,2018
SOFTWARE ENGINEER ,139000,MOUNTAIN VIEW CA,CA,06/12/2018,06,2018,08/24/2018,08,2018
SOFTWARE ENGINEER ,191000,SUNNYVALE CA,CA,01/31/2018,01,2018,08/01/2018,08,2018
SOFTWARE ENGINEER ,122000,MOUNTAIN VIEW CA,CA,04/05/2018,04,2018,08/16/2018,08,2018
SOFTWARE ENGINEER ,126000,MOUNTAIN VIEW CA,CA,02/22/2018,02,2018,08/18/2018,08,2018
SOFTWARE ENGINEER ,125000,SEATTLE WA,WA,03/15/2018,03,2018,03/21/2018,03,2018
SOFTWARE ENGINEER ,137339,MOUNTAIN VIEW CA,CA,09/25/2018,09,2018,10/01/2018,10,2018
SOFTWARE ENGINEER ,137339,SEATTLE WA,WA,01/17/2018,01,2018,01/23/2018,01,2018
SOFTWARE ENGINEER ,120000,PITTSBURGH PA,PA,01/26/2018,01,2018,07/25/2018,07,2018
SOFTWARE ENGINEER ,136100,MOUNTAIN VIEW CA,CA,04/24/2018,04,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,155000,SUNNYVALE CA,CA,04/24/2018,04,2018,08/21/2018,08,2018
SOFTWARE ENGINEER ,172000,MOUNTAIN VIEW CA,CA,02/02/2018,02,2018,07/21/2018,07,2018
SOFTWARE ENGINEER ,182000,MOUNTAIN VIEW CA,CA,02/02/2018,02,2018,07/23/2018,07,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,04/18/2018,04,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,06/02/2018,06,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,136000,SAN BRUNO CA,CA,04/19/2018,04,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,06/11/2018,06,2018,08/21/2018,08,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,05/02/2018,05,2018,08/17/2018,08,2018
SOFTWARE ENGINEER ,121000,MOUNTAIN VIEW CA,CA,05/08/2018,05,2018,08/31/2018,08,2018
SOFTWARE ENGINEER ,139000,MOUNTAIN VIEW CA,CA,01/17/2018,01,2018,07/11/2018,07,2018
SOFTWARE ENGINEER ,139000,MOUNTAIN VIEW CA,CA,02/02/2018,02,2018,07/31/2018,07,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,04/06/2018,04,2018,08/18/2018,08,2018
SOFTWARE ENGINEER ,140500,MOUNTAIN VIEW CA,CA,03/23/2018,03,2018,08/24/2018,08,2018
SOFTWARE ENGINEER ,122000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,08/22/2018,08,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,04/24/2018,04,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,04/19/2018,04,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,05/23/2018,05,2018,08/25/2018,08,2018
SOFTWARE ENGINEER ,141000,MOUNTAIN VIEW CA,CA,04/02/2018,04,2018,08/16/2018,08,2018
SOFTWARE ENGINEER ,140000,SUNNYVALE CA,CA,04/16/2018,04,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,156400,MOUNTAIN VIEW CA,CA,03/01/2018,03,2018,08/25/2018,08,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,06/06/2018,06,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,01/24/2018,01,2018,07/25/2018,07,2018
SOFTWARE ENGINEER ,175000,SUNNYVALE CA,CA,05/29/2018,05,2018,10/01/2018,10,2018
SOFTWARE ENGINEER ,165680,MOUNTAIN VIEW CA,CA,04/10/2018,04,2018,08/21/2018,08,2018
SOFTWARE ENGINEER ,166000,MOUNTAIN VIEW CA,CA,04/03/2018,04,2018,08/20/2018,08,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,02/01/2018,02,2018,08/02/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,01/11/2018,01,2018,07/10/2018,07,2018
SOFTWARE ENGINEER ,140000,SAN BRUNO CA,CA,05/21/2018,05,2018,09/15/2018,09,2018
SOFTWARE ENGINEER ,135000,KIRKLAND WA,WA,01/29/2018,01,2018,07/19/2018,07,2018
SOFTWARE ENGINEER ,214000,MOUNTAIN VIEW CA,CA,09/05/2018,09,2018,02/08/2019,02,2019
SOFTWARE ENGINEER ,164000,MOUNTAIN VIEW CA,CA,02/02/2018,02,2018,07/17/2018,07,2018
SOFTWARE ENGINEER ,174601,MOUNTAIN VIEW CA,CA,09/07/2018,09,2018,01/18/2019,01,2019
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,05/10/2018,05,2018,08/26/2018,08,2018
SOFTWARE ENGINEER ,140000,MOUNTAIN VIEW CA,CA,06/11/2018,06,2018,09/17/2018,09,2018
SOFTWARE ENGINEER ,145000,MOUNTAIN VIEW CA,CA,02/02/2018,02,2018,07/31/2018,07,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,06/04/2018,06,2018,09/04/2018,09,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,01/24/2018,01,2018,07/22/2018,07,2018
SOFTWARE ENGINEER ,140000,SUNNYVALE CA,CA,06/04/2018,06,2018,09/02/2018,09,2018
SOFTWARE ENGINEER ,150000,MOUNTAIN VIEW CA,CA,05/15/2018,05,2018,09/02/2018,09,2018
SOFTWARE ENGINEER ,142000,MOUNTAIN VIEW CA,CA,02/09/2018,02,2018,08/10/2018,08,2018
SOFTWARE ENGINEER ,142000,KIRKLAND WA,WA,03/07/2018,03,2018,09/05/2018,09,2018
SOFTWARE ENGINEER ,153000,PALO ALTO CA,CA,04/30/2018,04,2018,09/04/2018,09,2018
SOFTWARE ENGINEER ,109000,MOUNTAIN VIEW CA,CA,01/31/2018,01,2018,07/30/2018,07,2018
SOFTWARE ENGINEER ,172000,MOUNTAIN VIEW CA,CA,03/10/2018,03,2018,09/09/2018,09,2018
SOFTWARE ENGINEER ,172000,MOUNTAIN VIEW CA,CA,03/10/2018,03,2018,09/09/2018,09,2018
SOFTWARE ENGINEER ,127000,SUNNYVALE CA,CA,01/23/2018,01,2018,07/12/2018,07,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,05/22/2018,05,2018,09/08/2018,09,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,06/04/2018,06,2018,09/11/2018,09,2018
SOFTWARE ENGINEER ,129800,SUNNYVALE CA,CA,04/13/2018,04,2018,08/12/2018,08,2018
SOFTWARE ENGINEER ,141873,MOUNTAIN VIEW CA,CA,04/09/2018,04,2018,08/12/2018,08,2018
SOFTWARE ENGINEER ,162000,MOUNTAIN VIEW CA,CA,01/31/2018,01,2018,08/01/2018,08,2018
SOFTWARE ENGINEER ,164000,MOUNTAIN VIEW CA,CA,02/06/2018,02,2018,08/03/2018,08,2018
SOFTWARE ENGINEER ,168000,SUNNYVALE CA,CA,05/16/2018,05,2018,09/10/2018,09,2018
SOFTWARE ENGINEER ,136000,SUNNYVALE CA,CA,05/22/2018,05,2018,09/10/2018,09,2018
SOFTWARE ENGINEER ,123000,MOUNTAIN VIEW CA,CA,01/11/2018,01,2018,07/12/2018,07,2018
SOFTWARE ENGINEER ,141000,NEW YORK NY,NY,07/25/2018,07,2018,09/16/2018,09,2018
SOFTWARE ENGINEER ,143000,MOUNTAIN VIEW CA,CA,04/24/2018,04,2018,09/17/2018,09,2018
SOFTWARE ENGINEER ,183200,MOUNTAIN VIEW CA,CA,06/29/2018,06,2018,12/14/2018,12,2018
SOFTWARE ENGINEER ,122000,MOUNTAIN VIEW CA,CA,04/18/2018,04,2018,09/18/2018,09,2018
SOFTWARE ENGINEER ,178000,KIRKLAND WA,WA,05/30/2018,05,2018,06/05/2018,06,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,02/07/2018,02,2018,08/05/2018,08,2018
SOFTWARE ENGINEER ,148000,MOUNTAIN VIEW CA,CA,06/11/2018,06,2018,09/19/2018,09,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,01/19/2018,01,2018,07/19/2018,07,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,05/10/2018,05,2018,09/19/2018,09,2018
SOFTWARE ENGINEER ,139400,SUNNYVALE CA,CA,04/12/2018,04,2018,08/19/2018,08,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,01/31/2018,01,2018,07/22/2018,07,2018
SOFTWARE ENGINEER ,157000,MOUNTAIN VIEW CA,CA,04/06/2018,04,2018,09/19/2018,09,2018
SOFTWARE ENGINEER ,156000,MOUNTAIN VIEW CA,CA,05/02/2018,05,2018,09/15/2018,09,2018
SOFTWARE ENGINEER ,136000,MOUNTAIN VIEW CA,CA,08/16/2018,08,2018,12/07/2018,12,2018
SOFTWARE ENGINEER ,141000,MOUNTAIN VIEW CA,CA,04/05/2018,04,2018,09/19/2018,09,2018
SOFTWARE ENGINEER ,152000,MOUNTAIN VIEW CA,CA,04/27/2018,04,2018,09/22/2018,09,2018
SOFTWARE ENGINEER ,145000,NEW YORK CA,CA,05/07/2018,05,2018,09/10/2018,09,2018
SOFTWARE ENGINEER ,128000,MOUNTAIN VIEW CA,CA,01/16/2018,01,2018,07/14/2018,07,2018
SOFTWARE ENGINEER ,155000,MOUNTAIN VIEW CA,CA,07/17/2018,07,2018,09/22/2018,09,2018
SOFTWARE ENGINEER ,173000,MOUNTAIN VIEW CA,CA,03/09/2018,03,2018,05/11/2018,05,2018
SOFTWARE ENGINEER ,142000,MOUNTAIN VIEW CA,CA,04/11/2018,04,2018,09/24/2018,09,2018
SOFTWARE ENGINEER ,138000,MOUNTAIN VIEW CA,CA,05/02/2018,05,2018,09/10/2018,09,2018
SOFTWARE ENGINEER ,123500,MOUNTAIN VIEW CA,CA,01/02/2018,01,2018,05/25/2018,05,2018
SOFTWARE ENGINEER ,131000,SAN FRANCISCO CA,CA,02/05/2018,02,2018,07/31/2018,07,2018
SOFTWARE ENGINEER ,138000,SAN FRANCISCO CA,CA,02/05/2018,02,2018,07/31/2018,07,2018
SOFTWARE ENGINEER ,138000,SAN FRANCISCO CA,CA,02/06/2018,02,2018,07/31/2018,07,2018
SOFTWARE ENGINEER ,128000,NEW YORK NY,NY,05/04/2018,05,2018,09/10/2018,09,2018
SOFTWARE ENGINEER ,128000,NEW YORK NY,NY,04/17/2018,04,2018,09/10/2018,09,2018
SOFTWARE ENGINEER ,159000,MOUNTAIN VIEW CA,CA,01/29/2018,01,2018,05/25/2018,05,2018
SOFTWARE ENGINEER ,190000,SUNNYVALE CA,CA,05/08/2018,05,2018,08/24/2018,08,2018
SOFTWARE ENGINEER ,136000,SUNNYVALE CA,CA,01/24/2018,01,2018,07/09/2018,07,2018
SOFTWARE ENGINEER ,144000,MOUNTAIN VIEW CA,CA,10/18/2018,10,2018,03/01/2019,03,2019
SOFTWARE ENGINEER ,136000,SUNNYVALE CA,CA,04/16/2018,04,2018,07/13/2018,07,2018
SOFTWARE ENGINEER ,149000,MOUNTAIN VIEW CA,CA,01/18/2018,01,2018,04/27/2018,04,2018
SOFTWARE ENGINEER ,142000,SAN BRUNO CA,CA,01/23/2018,01,2018,06/08/2018,06,2018
SOFTWARE ENGINEER ,117000,NEW YORK NY,NY,01/12/2018,01,2018,07/09/2018,07,2018
SOFTWARE ENGINEER ,126000,MOUNTAIN VIEW CA,CA,06/11/2018,06,2018,10/01/2018,10,2018
SOFTWARE ENGINEER ,126000,MOUNTAIN VIEW CA,CA,06/25/2018,06,2018,10/01/2018,10,2018
SOFTWARE ENGINEER ,138000,SUNNYVALE CA,CA,01/12/2018,01,2018,07/09/2018,07,2018
SOFTWARE ENGINEER ,119000,KIRKLAND WA,WA,02/06/2018,02,2018,08/02/2018,08,2018
SOFTWARE ENGINEER ,145000,NEW YORK NY,NY,03/27/2018,03,2018,07/06/2018,07,2018
SOFTWARE ENGINEER ,141000,MOUNTAIN VIEW CA,CA,04/30/2018,04,2018,10/01/2018,10,2018
